Region,ADFGStreamCode,StreamName,SurveyDate,SurveyType,ProcessingAreaNum,Latitude,Longitude,SampleTrayId,SampleCell,Species,Sex,Length,MissingOtoliths,MissingDNA,AlternateTissueSample,LastSpecimenForProcArea,SpawningState,ScaleCardNumber,ScaleCardRow,PreSpawn,PartialSpawner,PreyedUpon,TagNumber,TagStatus,LengthTypeCode,OpercularPunchCode,Hatchery,Age,MarkId,MarkPresent,MarkStatus,MarkStatusDescription,Comments,DeviceId,LastModifiedBy,LastModifiedDate,QABy,QADate,TransDate,MissingAdfgData,NoHWAnalysis,NoLengthAnalysis,NoSexAnalysis,NoAgeAnalysis,AdfgDataUpdated
PWS,222-20-12640,Siwash R,9/7/2015,1,2,60.95880017,-147.6891468,2021,39,440,M,364,0,FALSE,FALSE,FALSE,Alive,,,,TRUE,FALSE,,,4,,CANNERY CREEK,,CCH13,Y,1L0n,OK,,tab220156QBT,Erica Patterson,9/7/2015,Erica Patterson,9/7/2015,9/7/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,9/7/2015,1,1,60.9585213,-147.6882943,2021,4,440,F,378,0,FALSE,FALSE,FALSE,Pink Gill,,,,TRUE,FALSE,,,4,,WALLY NOERENBERG,,WNH13PINKB,Y,1L0n,OK,,tab220156QBT,WIN-C413UFSG22N\Administrator,11/20/2018,Erica Patterson,9/7/2015,9/7/2015,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
PWS,222-20-12640,Siwash R,9/7/2015,1,2,60.95880017,-147.6891468,2021,40,440,F,350,0,FALSE,FALSE,FALSE,Alive,,,,TRUE,FALSE,,,4,,CANNERY CREEK,,CCH13,Y,1L0n,OK,fragmented  otolith  ,tab220156QBT,Erica Patterson,9/7/2015,Erica Patterson,9/7/2015,9/7/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,9/7/2015,1,2,60.95880017,-147.6891468,2021,41,440,M,392,0,FALSE,FALSE,FALSE,Pink Gill,,,,FALSE,FALSE,,,4,,,,,N,1L0n,OK,,tab220156QBT,Erica Patterson,9/7/2015,Erica Patterson,9/7/2015,9/7/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,9/7/2015,1,2,60.95880017,-147.6891468,2021,42,440,M,309,0,FALSE,FALSE,FALSE,Pink Gill,,,,TRUE,FALSE,,,4,,WALLY NOERENBERG,,WNH13PINKB,Y,1L0n,OK,,tab220156QBT,Erica Patterson,9/7/2015,Erica Patterson,9/7/2015,9/7/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,9/7/2015,1,2,60.95880017,-147.6891468,2021,43,440,M,384,0,FALSE,FALSE,FALSE,Pink Gill,,,,TRUE,FALSE,,,4,,,,,N,1L0n,OK,,tab220156QBT,Erica Patterson,9/7/2015,Erica Patterson,9/7/2015,9/7/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,9/7/2015,1,2,60.95880017,-147.6891468,2021,44,440,M,366,0,FALSE,FALSE,FALSE,Pink Gill,,,,TRUE,FALSE,,,4,,WALLY NOERENBERG,,WNH13PINKB,Y,1L0n,OK,,tab220156QBT,Erica Patterson,9/7/2015,Erica Patterson,9/7/2015,9/7/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,9/7/2015,1,2,60.95880017,-147.6891468,2021,45,440,M,365,0,FALSE,FALSE,FALSE,Pink Gill,,,,FALSE,FALSE,,,4,,,,,N,1L0n,OK,,tab220156QBT,Erica Patterson,9/7/2015,Erica Patterson,9/7/2015,9/7/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,9/7/2015,1,2,60.95880017,-147.6891468,2021,46,440,M,420,0,FALSE,FALSE,FALSE,Pink Gill,,,,FALSE,FALSE,,,4,,,,,N,1L0n,OK,,tab220156QBT,Erica Patterson,9/7/2015,Erica Patterson,9/7/2015,9/7/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,9/7/2015,1,2,60.95880017,-147.6891468,2021,47,440,M,417,0,FALSE,FALSE,FALSE,Alive,,,,TRUE,FALSE,,,4,,,,, ,3N66,Otolith Lost,,tab220156QBT,Erica Patterson,9/7/2015,Erica Patterson,9/7/2015,9/7/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,9/7/2015,1,2,60.95880017,-147.6891468,2021,48,440,F,364,0,FALSE,FALSE,FALSE,Alive,,,,TRUE,FALSE,,,4,,,,,N,1L0n,OK,,tab220156QBT,Erica Patterson,9/7/2015,Erica Patterson,9/7/2015,9/7/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,9/7/2015,1,1,60.9585213,-147.6882943,2021,5,440,M,367,0,FALSE,FALSE,FALSE,Pink Gill,,,,FALSE,FALSE,,,4,,,,,N,1L0n,OK,,tab220156QBT,Erica Patterson,9/7/2015,Erica Patterson,9/7/2015,9/7/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,9/7/2015,1,1,60.9585213,-147.6882943,2021,6,440,M,362,0,FALSE,FALSE,FALSE,Pink Gill,,,,TRUE,FALSE,,,4,,,,,N,1L0n,OK,,tab220156QBT,Erica Patterson,9/7/2015,Erica Patterson,9/7/2015,9/7/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,9/7/2015,1,1,60.9585213,-147.6882943,2021,7,440,F,419,0,FALSE,FALSE,FALSE,Pink Gill,,,,TRUE,FALSE,,,4,,CANNERY CREEK,,CCH13,Y,1L0n,OK,,tab220156QBT,Erica Patterson,9/7/2015,Erica Patterson,9/7/2015,9/7/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,9/7/2015,1,1,60.9585213,-147.6882943,2021,8,440,F,396,0,FALSE,FALSE,FALSE,Pink Gill,,,,TRUE,FALSE,,,4,,CANNERY CREEK,,CCH13,Y,1L0n,OK,,tab220156QBT,Erica Patterson,9/7/2015,Erica Patterson,9/7/2015,9/7/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,9/7/2015,1,1,60.9585213,-147.6882943,2021,9,440,M,388,0,FALSE,FALSE,FALSE,Pink Gill,,,,FALSE,FALSE,,,4,,,,,N,1L0n,OK,,tab220156QBT,Erica Patterson,9/7/2015,Erica Patterson,9/7/2015,9/7/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,9/7/2015,1,2,60.95880017,-147.6891468,2022,1,440,F,380,0,FALSE,FALSE,FALSE,Alive,,,,TRUE,FALSE,,,4,,CANNERY CREEK,,CCH13,Y,1L0n,OK,,tab220156QBT,Erica Patterson,9/7/2015,Erica Patterson,9/7/2015,9/7/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,9/7/2015,1,2,60.95880017,-147.6891468,2022,2,440,F,379,0,FALSE,FALSE,FALSE,Alive,,,,TRUE,FALSE,,,4,,CANNERY CREEK,,CCH13,Y,1L0n,OK,,tab220156QBT,StreamTeam2\Stream Team 2,9/7/2015,Erica Patterson,9/7/2015,9/7/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,9/7/2015,1,2,60.95880017,-147.6891468,2022,3,440,F,415,0,FALSE,FALSE,TRUE,Alive,,,,TRUE,FALSE,,,4,,CANNERY CREEK,,CCH13,Y,1L0n,OK,,tab220156QBT,StreamTeam2\Stream Team 2,9/7/2015,Erica Patterson,9/7/2015,9/7/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,9/7/2015,1,4,60.95949273,-147.6920682,2022,4,440,F,409,0,FALSE,FALSE,FALSE,Pink Gill,,,,FALSE,FALSE,,,4,,CANNERY CREEK,,CCH13,Y,1L0n,OK,,tab220156QBT,StreamTeam2\Stream Team 2,9/7/2015,Erica Patterson,9/7/2015,9/7/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,9/7/2015,1,4,60.95949273,-147.6920682,2022,5,440,M,408,0,FALSE,FALSE,FALSE,Pink Gill,,,,FALSE,FALSE,,,4,,CANNERY CREEK,,CCH13,Y,1L0n,OK,,tab220156QBT,StreamTeam2\Stream Team 2,9/7/2015,Erica Patterson,9/7/2015,9/7/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,9/7/2015,1,4,60.95949273,-147.6920682,2022,6,440,M,381,0,FALSE,FALSE,FALSE,Pink Gill,,,,FALSE,FALSE,,,4,,CANNERY CREEK,,CCH13,Y,1L0n,OK,,tab220156QBT,StreamTeam2\Stream Team 2,9/7/2015,Erica Patterson,9/7/2015,9/7/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,9/7/2015,1,4,60.95949273,-147.6920682,2022,7,440,F,404,0,FALSE,FALSE,FALSE,Pink Gill,,,,FALSE,FALSE,,,4,,WALLY NOERENBERG,,WNH13PINKB,Y,1L0n,OK,,tab220156QBT,StreamTeam2\Stream Team 2,9/7/2015,Erica Patterson,9/7/2015,9/7/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,9/7/2015,1,4,60.95949273,-147.6920682,2022,8,440,F,360,0,FALSE,FALSE,FALSE,Pink Gill,,,,FALSE,FALSE,,,4,,,,,N,1B00,OK,,tab220156QBT,StreamTeam2\Stream Team 2,9/7/2015,Erica Patterson,9/7/2015,9/7/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,9/7/2015,1,4,60.95949273,-147.6920682,2022,9,440,F,391,0,FALSE,FALSE,TRUE,Pink Gill,,,,FALSE,FALSE,,,4,,,,,N,1L0n,OK,,tab220156QBT,StreamTeam2\Stream Team 2,9/7/2015,Erica Patterson,9/7/2015,9/7/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,7/25/2015,1,1,60.95725373,-147.6876476,20158746,A01,450,M,519,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,,,,N,1L0n,OK,,Tab22015QBDX,Sarah Hoepfner,7/25/2015,Sarah Hoepfner,7/25/2015,7/25/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,7/25/2015,1,3,60.95886262,-147.6888211,20158746,A02,450,F,476,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,WALLY NOERENBERG,,WNH11,Y,1L0n,OK,,Tab22015QBDX,StreamTeam2\Stream Team 2,7/25/2015,Sarah Hoepfner,7/25/2015,7/25/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,7/25/2015,1,3,60.95886262,-147.6888211,20158746,A03,450,F,539,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,WALLY NOERENBERG,,WNH11,Y,1L0n,OK,,Tab22015QBDX,StreamTeam2\Stream Team 2,7/25/2015,Sarah Hoepfner,7/25/2015,7/25/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,7/25/2015,1,3,60.95886262,-147.6888211,20158746,A04,450,M,567,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,WALLY NOERENBERG,,WNH10,Y,1L0n,OK,,Tab22015QBDX,StreamTeam2\Stream Team 2,7/25/2015,Sarah Hoepfner,7/25/2015,7/25/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,7/25/2015,1,3,60.95886262,-147.6888211,20158746,A05,450,F,486,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,WALLY NOERENBERG,,WNH11,Y,1L0n,OK,,Tab22015QBDX,StreamTeam2\Stream Team 2,7/25/2015,Sarah Hoepfner,7/25/2015,7/25/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,7/25/2015,1,3,60.95886262,-147.6888211,20158746,A06,450,F,,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,WALLY NOERENBERG,,WNH11,Y,1L0n,OK,,Tab22015QBDX,StreamTeam2\Stream Team 2,7/25/2015,Sarah Hoepfner,7/25/2015,7/25/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,7/25/2015,1,3,60.95886262,-147.6888211,20158746,A07,450,F,,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,WALLY NOERENBERG,,WNH10,Y,1L0n,OK,,Tab22015QBDX,StreamTeam2\Stream Team 2,7/25/2015,Sarah Hoepfner,7/25/2015,7/25/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,7/25/2015,1,3,60.95886262,-147.6888211,20158746,A08,450,F,518,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,WALLY NOERENBERG,,WNH11,Y,1L0n,OK,,Tab22015QBDX,Sarah Hoepfner,7/25/2015,Sarah Hoepfner,7/25/2015,7/25/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,7/25/2015,1,4,60.95943874,-147.692339,20158746,A09,450,F,505,0,FALSE,FALSE,FALSE,,,,,TRUE,FALSE,,,4,,,,,N,1L0n,OK,,Tab22015QBDX,Sarah Hoepfner,7/25/2015,Sarah Hoepfner,7/25/2015,7/25/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,7/25/2015,1,3,60.95886262,-147.6888211,20158746,A10,450,F,525,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,,,,N,1L0n,OK,,Tab22015QBDX,StreamTeam2\Stream Team 2,7/25/2015,Sarah Hoepfner,7/25/2015,7/25/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,7/25/2015,1,3,60.95886262,-147.6888211,20158746,A11,450,M,464,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,WALLY NOERENBERG,,WNH11,Y,1L0n,OK,,Tab22015QBDX,StreamTeam2\Stream Team 2,7/25/2015,Sarah Hoepfner,7/25/2015,7/25/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,7/25/2015,1,3,60.95886262,-147.6888211,20158746,A12,450,M,554,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,,,,N,1L0n,OK,,Tab22015QBDX,StreamTeam2\Stream Team 2,7/25/2015,Sarah Hoepfner,7/25/2015,7/25/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,7/25/2015,1,3,60.95886262,-147.6888211,20158746,B01,450,F,497,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,WALLY NOERENBERG,,WNH11,Y,1L0n,OK,,Tab22015QBDX,StreamTeam2\Stream Team 2,7/25/2015,Sarah Hoepfner,7/25/2015,7/25/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,7/25/2015,1,3,60.95886262,-147.6888211,20158746,B02,450,F,,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,WALLY NOERENBERG,,WNH11,Y,1L0n,OK,,Tab22015QBDX,StreamTeam2\Stream Team 2,7/25/2015,Sarah Hoepfner,7/25/2015,7/25/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,7/25/2015,1,3,60.95886262,-147.6888211,20158746,B03,450,F,,1,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,WALLY NOERENBERG,,WNH11,Y,1L0n,OK,,Tab22015QBDX,StreamTeam2\Stream Team 2,7/25/2015,Sarah Hoepfner,7/25/2015,7/25/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,7/25/2015,1,3,60.95886262,-147.6888211,20158746,B04,450,F,513,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,WALLY NOERENBERG,,WNH11,Y,1L0n,OK,,Tab22015QBDX,StreamTeam2\Stream Team 2,7/25/2015,Sarah Hoepfner,7/25/2015,7/25/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,7/25/2015,1,3,60.95886262,-147.6888211,20158746,B05,450,F,487,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,WALLY NOERENBERG,,WNH11,Y,1L0n,OK,,Tab22015QBDX,StreamTeam2\Stream Team 2,7/25/2015,Sarah Hoepfner,7/25/2015,7/25/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,7/25/2015,1,3,60.95886262,-147.6888211,20158746,B06,450,M,513,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,WALLY NOERENBERG,,WNH11,Y,1L0n,OK,,Tab22015QBDX,StreamTeam2\Stream Team 2,7/25/2015,Sarah Hoepfner,7/25/2015,7/25/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,7/25/2015,1,3,60.95886262,-147.6888211,20158746,B07,450,M,586,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,,,,N,1L0n,OK,,Tab22015QBDX,StreamTeam2\Stream Team 2,7/25/2015,Sarah Hoepfner,7/25/2015,7/25/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,7/25/2015,1,3,60.95886262,-147.6888211,20158746,B08,450,F,,1,FALSE,FALSE,TRUE,,,,,FALSE,FALSE,,,4,,WALLY NOERENBERG,,WNH11,Y,1L0n,OK,,Tab22015QBDX,StreamTeam2\Stream Team 2,7/25/2015,Sarah Hoepfner,7/25/2015,7/25/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,7/25/2015,1,5,60.95797701,-147.6862546,20158746,B09,450,M,506,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,,,,N,1L0n,OK,,Tab22015QBDX,StreamTeam2\Stream Team 2,7/25/2015,Sarah Hoepfner,7/25/2015,7/25/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,7/25/2015,1,5,60.95797701,-147.6862546,20158746,B10,450,M,504,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,,,, ,4N25,Unreadable,,Tab22015QBDX,StreamTeam2\Stream Team 2,7/25/2015,Sarah Hoepfner,7/25/2015,7/25/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,7/25/2015,1,5,60.95797701,-147.6862546,20158746,B11,450,M,515,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,,,,N,1R20,OK,,Tab22015QBDX,StreamTeam2\Stream Team 2,7/25/2015,Sarah Hoepfner,7/25/2015,7/25/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,7/25/2015,1,5,60.95797701,-147.6862546,20158746,B12,450,F,479,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,WALLY NOERENBERG,,WNH11,Y,1L0n,OK,,Tab22015QBDX,StreamTeam2\Stream Team 2,7/25/2015,Sarah Hoepfner,7/25/2015,7/25/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,7/25/2015,1,5,60.95797701,-147.6862546,20158746,C01,450,F,485,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,WALLY NOERENBERG,,WNH11,Y,1L0n,OK,,Tab22015QBDX,StreamTeam2\Stream Team 2,7/25/2015,Sarah Hoepfner,7/25/2015,7/25/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,7/25/2015,1,5,60.95797701,-147.6862546,20158746,C02,450,F,,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,WALLY NOERENBERG,,WNH11,Y,1L0n,OK,,Tab22015QBDX,StreamTeam2\Stream Team 2,7/25/2015,Sarah Hoepfner,7/25/2015,7/25/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,7/25/2015,1,5,60.95797701,-147.6862546,20158746,C03,450,F,479,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,WALLY NOERENBERG,,WNH11,Y,1L0n,OK,,Tab22015QBDX,StreamTeam2\Stream Team 2,7/25/2015,Sarah Hoepfner,7/25/2015,7/25/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,7/25/2015,1,5,60.95797701,-147.6862546,20158746,C04,450,F,,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,WALLY NOERENBERG,,WNH10,Y,1L0n,OK,,Tab22015QBDX,StreamTeam2\Stream Team 2,7/25/2015,Sarah Hoepfner,7/25/2015,7/25/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,7/25/2015,1,5,60.95797701,-147.6862546,20158746,C05,450,F,469,0,FALSE,FALSE,TRUE,,,,,FALSE,FALSE,,,4,,WALLY NOERENBERG,,WNH11,Y,1L0n,OK,,Tab22015QBDX,StreamTeam2\Stream Team 2,7/25/2015,Sarah Hoepfner,7/25/2015,7/25/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,7/25/2015,1,3,60.95886262,-147.6888211,20158747,A01,440,F,,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,,,,N,1L0n,OK,,Tab22015QBDX,Sarah Hoepfner,7/25/2015,Sarah Hoepfner,7/25/2015,7/25/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,7/25/2015,1,3,60.95886262,-147.6888211,20158747,A02,440,M,,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,,,,N,1L0n,OK,,Tab22015QBDX,StreamTeam2\Stream Team 2,7/25/2015,Sarah Hoepfner,7/25/2015,7/25/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,7/25/2015,1,3,60.95886262,-147.6888211,20158747,A03,440,F,446,1,FALSE,FALSE,TRUE,,,,,FALSE,FALSE,,,4,,,,,N,1L0n,OK,,Tab22015QBDX,StreamTeam2\Stream Team 2,7/25/2015,Sarah Hoepfner,7/25/2015,7/25/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,8/15/2015,1,1,60.9576389,-147.6862058,20158801,A01,440,F,412,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,,,,N,1L0n,OK,,tab220156QBT,Erica Patterson,8/15/2015,Erica Patterson,8/15/2015,8/16/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,8/15/2015,1,1,60.9576389,-147.6862058,20158801,A02,440,M,,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,,,,N,1L0n,OK,,tab220156QBT,StreamTeam2\Stream Team 2,8/15/2015,Erica Patterson,8/15/2015,8/16/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,8/15/2015,1,1,60.9576389,-147.6862058,20158801,A03,440,M,461,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,,,,N,1L0n,OK,,tab220156QBT,StreamTeam2\Stream Team 2,8/15/2015,Erica Patterson,8/15/2015,8/16/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,8/15/2015,1,1,60.9576389,-147.6862058,20158801,A04,440,M,,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,,,,N,1L0n,OK,,tab220156QBT,StreamTeam2\Stream Team 2,8/15/2015,Erica Patterson,8/15/2015,8/16/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,8/15/2015,1,1,60.9576389,-147.6862058,20158801,A05,440,M,474,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,,,,N,1L0n,OK,,tab220156QBT,StreamTeam2\Stream Team 2,8/15/2015,Erica Patterson,8/15/2015,8/16/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,8/15/2015,1,1,60.9576389,-147.6862058,20158801,A06,440,F,464,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,,,,N,1L0n,OK,,tab220156QBT,StreamTeam2\Stream Team 2,8/15/2015,Erica Patterson,8/15/2015,8/16/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,8/15/2015,1,1,60.9576389,-147.6862058,20158801,A07,440,F,402,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,,,,N,1L0n,OK,,tab220156QBT,StreamTeam2\Stream Team 2,8/15/2015,Erica Patterson,8/15/2015,8/16/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,8/15/2015,1,1,60.9576389,-147.6862058,20158801,A08,440,M,,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,,,,N,1L0n,OK,,tab220156QBT,StreamTeam2\Stream Team 2,8/15/2015,Erica Patterson,8/15/2015,8/16/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,8/15/2015,1,1,60.9576389,-147.6862058,20158801,A09,440,M,470,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,,,,N,1L0n,OK,,tab220156QBT,StreamTeam2\Stream Team 2,8/15/2015,Erica Patterson,8/15/2015,8/16/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,8/15/2015,1,1,60.9576389,-147.6862058,20158801,A10,440,F,440,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,,,,N,1L0n,OK,,tab220156QBT,StreamTeam2\Stream Team 2,8/15/2015,Erica Patterson,8/15/2015,8/16/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,8/15/2015,1,1,60.9576389,-147.6862058,20158801,A11,440,M,388,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,,,,N,1L0n,OK,,tab220156QBT,StreamTeam2\Stream Team 2,8/15/2015,Erica Patterson,8/15/2015,8/16/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PWS,222-20-12640,Siwash R,8/15/2015,1,1,60.9576389,-147.6862058,20158801,A12,440,F,430,0,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,4,,,,,N,1L0n,OK,,tab220156QBT,StreamTeam2\Stream Team 2,8/15/2015,Erica Patterson,8/15/2015,8/16/2015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
